Fireworks,"Fireworks are explosive devices that are used to produce a spectacular display of light, color, and sound. They are a popular form of entertainment, and they are often used to celebrate holidays, special events, and other occasions. Fireworks are made of a variety of chemicals and materials, and they are ignited by a fuse or other ignition system. When ignited, fireworks produce a burst of light and sound, and they may also release sparks, smoke, and other effects. Fireworks are available in a range of sizes, shapes, and colors, and they can be used to create a variety of effects, including sparkling showers, colorful blooms, and thundering explosions. Fireworks are regulated by government agencies to ensure that they are used safely and responsibly, and they are typically used in a controlled environment, such as a fireworks display or a professional pyrotechnic show.",buc,55.25                                                                                                               		
Fish Fingers (Fish Chips),"Fish fingers, also known as fish chips, are a type of processed food that is made from slices of fish that are coated in breadcrumbs or other types of batter and deep-fried until crispy and golden. They are a popular food in many countries, and they are often served as a snack, appetizer, or main course, with sides such as chips (fries) and peas. Fish fingers are typically made from whitefish, such as cod, haddock, or pollock, and they are available in a range of sizes and shapes. They are often sold frozen and are easy to prepare by baking or frying. Fish fingers are a convenient and easy-to-prepare food that is popular with children and adults alike, and they are widely available in supermarkets and other food outlets. They are typically high in fat and calories, and they should be eaten in moderation as part of a balanced diet.",t,18.32                                                                                                               		
Floor Panels,"Floor panels are flat, rigid pieces of material that are used to cover the floor of a building or vehicle. They are typically made of wood, concrete, metal, or a composite material, and they are used to provide a durable and functional surface for walking, standing, and storing items. Floor panels are available in a range of sizes and styles, and they can be customized to meet the specific needs of the user. They are typically installed by fitting them into a frame or grid system, and they can be secured using screws, nails, or adhesives. Floor panels are used in a variety of applications, including residential and commercial buildings, vehicles, and other structures, and they are an important element of the construction or refurbishment of a space. They are durable and easy to maintain, and they can provide a long-lasting and functional surface for a wide range of activities.",buc,27.63                                                                                                               		
Flour,"Flour is a finely ground powder that is made from grain, nuts, or other types of seeds. It is a staple ingredient in many types of food, and it is used as a thickening agent, a binding agent, and a leavening agent in a variety of recipes. Flour is available in a range of types and grades, and it is classified according to the type of grain or seed it is made from, as well as its coarseness, purity, and other characteristics. The most common types of flour include all-purpose flour, bread flour, cake flour, and whole wheat flour. Flour is a versatile ingredient that is used in a wide range of recipes, including bread, cakes, cookies, pastries, sauces, and many other foods. It is an important source of nutrients, including carbohydrates, protein, and other essential nutrients, and it is widely available in supermarkets and other food outlets.",t,3.66                                                                                                               		
Fluorine,"Fluorine is a chemical element with the symbol F and atomic number 9. It is a highly reactive and toxic gas that is the most electronegative element on the periodic table. Fluorine is a pale yellow, corrosive gas that is highly reactive and can ignite spontaneously in air. It is extremely reactive with other elements and compounds, and it is used in a variety of industrial and research applications. Fluorine is used to produce a number of important compounds, including hydrofluoric acid, which is used in the production of refrigerants, plastics, and other materials. Fluorine is also used in the production of pharmaceuticals, pesticides, and other chemicals, and it is used as a reactant in many industrial processes. Fluorine is highly toxic and must be handled with caution, as it can cause severe burns and respiratory problems if inhaled or ingested.",l,30.8                                                                                                               		
Forklifts,"Forklifts are industrial vehicles that are used to lift, move, and transport heavy loads in warehouses, factories, and other industrial settings. They are equipped with a pair of forks that are used to lift and move pallets, containers, and other types of loads, and they are operated by a trained operator who controls the movement and operation of the forklift. Forklifts are available in a range of sizes and configurations, and they are powered by a variety of fuel sources, including electricity, gasoline, and diesel. They are an essential tool in many industrial and logistics operations, and they are used to move materials, products, and other items within a facility or between facilities. Forklifts are highly maneuverable and efficient, and they are designed to handle heavy loads and tough terrain. They are regulated by government agencies to ensure that they are used safely and responsibly, and they are typically operated by trained and certified operators.",buc,42078.89                                                                                                               		
Fresh Fish,"Fresh fish is a type of seafood that is caught and sold shortly after it is harvested from the sea, lake, or other water body. It is a popular food in many parts of the world, and it is an important source of protein, omega-3 fatty acids, and other nutrients. Fresh fish is available in a wide range of species, including finfish, shellfish, and other types of seafood, and it is typically sold whole or as fillets, steaks, or other cuts. Fresh fish is highly perishable, and it should be handled and stored carefully to ensure that it is safe to eat. It should be kept at a temperature below 40°F (4°C) to prevent spoilage and the growth of harmful bacteria, and it should be cooked to a safe temperature to kill any potential pathogens. Fresh fish is a delicious and nutritious food that is enjoyed by people all over the world, and it is an important part of many diets.",t,4.14                                                                                                               		
Fresh Herbs,"Fresh herbs are plants that are used for their aromatic leaves and stems, which are used to add flavor and fragrance to food, cosmetics, and other products. They are an important ingredient in many types of cuisine, and they are used to add flavor and aroma to dishes, as well as to garnish and decorate them. Fresh herbs are available in a wide range of types, including basil, parsley, cilantro, mint, and many others, and they are often used in conjunction with other herbs and spices to create complex and flavorful dishes. Fresh herbs are highly perishable, and they should be stored in a cool, dry place and used as soon as possible after they are harvested. They can also be frozen or dried for longer storage, and they are often available in these forms in supermarkets and other food outlets. Fresh herbs are a delicious and aromatic way to add flavor and fragrance to food, and they are widely used in many types of cuisine around the world.",t,2.42                                                                                                               		
Frozen Hake,"Frozen hake is a type of fish that is caught and processed for sale as a frozen product. Hake is a type of whitefish that is found in the Atlantic Ocean, and it is a popular food in many parts of the world. Frozen hake is typically sold as fillets or steaks, and it is available in a range of sizes and grades. It is a convenient and easy-to-prepare food that is popular with consumers, and it is widely available in supermarkets and other food outlets. Frozen hake is typically caught using fishing nets or other fishing gear, and it is processed and frozen soon after it is harvested to preserve its quality and flavor. It is a nutritious and flavorful food that is high in protein, omega-3 fatty acids, and other nutrients, and it is an important part of many diets.",t,9.78                                                                                                               		
Frozen Octopi,"Frozen octopi are a type of seafood that is caught and processed for sale as a frozen product. Octopi are marine animals that are known for their eight tentacles and their ability to change color and shape. They are a popular food in many parts of the world, and they are typically sold as whole animals or as cuttlefish steaks or tentacles. Frozen octopi are available in a range of sizes and grades, and they are a convenient and easy-to-prepare food that is popular with consumers. They are typically caught using fishing nets or other fishing gear, and they are processed and frozen soon after they are harvested to preserve their quality and flavor. Frozen octopi are a nutritious and flavorful food that is high in protein, omega-3 fatty acids, and other nutrients, and they are an important part of many diets. They are widely available in supermarkets and other food outlets, and they can be prepared by thawing and cooking them in a variety of ways.",t,6.87                                                                                                               		
Fuel Oil,"Fuel oil is a type of liquid fuel that is used in a variety of applications, including heating, industrial processes, and transportation. It is a fossil fuel that is derived from crude oil, and it is composed of a mixture of hydrocarbons that have been refined to meet specific specifications and requirements. Fuel oil is available in a range of grades and types, including heating oil, diesel fuel, and marine fuel, and it is used in a variety of settings, including residential, commercial, and industrial. Fuel oil is a versatile and convenient fuel that is easy to store and transport, and it is widely available in many parts of the world. It is an important source of energy for many industries, and it is used in a range of applications, including powering vehicles, heating buildings, and operating machinery. Fuel oil is a fossil fuel, and its use has an impact on the environment, including emissions of greenhouse gases and other pollutants.",l,14.46                                                                                                               		
Fuel Tanker,"A fuel tanker is a type of truck or trailer that is used to transport fuel from a refinery or storage facility to a retail outlet or other destination. Fuel tankers are typically designed to carry large quantities of fuel, and they are equipped with a tank that is constructed from materials such as steel or aluminum. Fuel tankers are used to transport a variety of fuels, including gasoline, diesel, and other types of fuel, and they are an important part of the supply chain for the transportation of fuel. Fuel tankers are typically operated by trained and licensed drivers, and they are subject to strict safety regulations to ensure that they are used safely and responsibly. Fuel tankers are an essential part of the infrastructure that supports the transportation of fuel, and they play a critical role in the delivery of fuel to consumers and businesses around the world.",buc,2489.54                                                                                                               		
Fuel Tanks,"Fuel tanks are containers that are used to store and transport fuel, such as gasoline, diesel, and other types of fuel. They are typically made of metal or other durable materials, and they are designed to withstand the pressure and temperature fluctuations that can occur during storage and transportation. Fuel tanks are used in a variety of applications, including vehicles, airplanes, boats, and other types of equipment, and they are an important component of the fuel delivery system. Fuel tanks are available in a range of sizes and configurations, and they are typically designed to hold a specific type and grade of fuel. They are typically equipped with safety features, such as pressure relief valves, to prevent accidents and spills, and they are subject to strict regulations to ensure that they are used safely and responsibly. Fuel tanks are an essential part of the infrastructure that supports the transportation and storage of fuel, and they play a critical role in the supply and distribution of fuel to consumers and businesses around the world.",buc,4308.82                                                                                                               		
Furniture,"Furniture is a term that refers to a wide range of items that are used to furnish and decorate a home, office, or other space. Furniture includes items such as tables, chairs, desks, beds, sofas, cabinets, and other pieces that are used to create a comfortable and functional living environment. Furniture is available in a wide range of styles, materials, and sizes, and it is made to meet the specific needs and preferences of the user. It can be made from materials such as wood, metal, plastic, and other materials, and it can be finished in a variety of ways to create different looks and styles. Furniture is an important part of the design and functionality of any space, and it is an essential component of the home and office. It is used to create a comfortable and functional living environment, and it is an important part of the home and office decor.",buc,125.69                                                                                                               		
Garlic,"Garlic is a type of bulbous plant that is widely cultivated and used as a food ingredient and a natural medicine. It is a member of the onion family, and it is characterized by its pungent flavor and aroma. Garlic is native to central Asia, and it is grown in many parts of the world, including Asia, Europe, and the Americas. It is available in a number of forms, including fresh bulbs, dried flakes, and powdered forms, and it is used to add flavor and aroma to a wide range of dishes, including soups, stews, sauces, and many other foods. Garlic is also used in a number of traditional and folk remedies, and it is believed to have a number of health benefits, including the ability to lower blood pressure and cholesterol, boost the immune system, and reduce the risk of certain types of cancer. It is an important ingredient in many types of cuisine around the world, and it is widely available in supermarkets and other food outlets.",t,2.58                                                                                                               		
Gas Pipeline Parts,"Gas pipeline parts are components that are used in the construction and maintenance of natural gas pipelines. Gas pipelines are used to transport natural gas from the point of production to the point of consumption, and they are an important part of the infrastructure that supports the transportation of natural gas. Gas pipeline parts include a wide range of components, including pipes, fittings, valves, and other items that are used to build and maintain gas pipelines. These parts are typically made from materials such as steel, plastic, or other durable materials, and they are designed to withstand the pressure and temperature fluctuations that can occur during the transportation of natural gas. Gas pipeline parts are an essential component of the infrastructure that supports the transportation of natural gas, and they are used in a variety of settings, including residential, commercial, and industrial. They are typically regulated by government agencies to ensure that they are used safely and responsibly, and they are an important part of the energy infrastructure that supports the global economy.",buc,679.34                                                                                                               		
Giant Silo,"A giant silo is a large, cylindrical storage structure that is used to store bulk materials, such as grain, feed, and other types of agricultural products. Giant silos are typically made from steel, concrete, or other durable materials, and they are designed to withstand the weight and pressure of the materials that they contain. They are typically used in agricultural settings, and they are an important part of the storage and distribution infrastructure that supports the farming and food production industries. Giant silos are available in a range of sizes and configurations, and they are typically used to store large quantities of bulk materials. They are an efficient and cost-effective way to store and transport bulk materials, and they are widely used in many parts of the world. Giant silos are an important part of the global agriculture and food production infrastructure, and they play a critical role in the supply and distribution of food and other agricultural products around the world.",buc,12543.24                                                                                                               		
Gifts,"Gifts are items that are given to someone as a way of expressing love, appreciation, or congratulations. Gifts can be tangible objects, such as a book, a piece of jewelry, or a piece of art, or they can be intangible, such as a gift certificate, a subscription, or an experience. Gifts are typically given on special occasions, such as birthdays, holidays, and weddings, or to mark a milestone or achievement, but they can also be given just because. Gifts are an important way of expressing love and affection, and they can be a meaningful way of building and maintaining relationships. Gifts can vary widely in terms of their value, style, and personal significance, and they are an important part of many cultures and traditions around the world.",buc,100.0                                                                                                               		
Glass Panels,"Glass panels are sheets or pieces of glass that are used in a variety of applications, including windows, doors, partitions, and other types of construction. Glass panels are typically made from flat pieces of glass that are cut and shaped to meet specific dimensions and requirements, and they are held in place using a variety of methods, such as framing, glazing, or other types of mounting. Glass panels are available in a range of sizes, shapes, and thicknesses, and they can be clear, tinted, or decorated with a variety of finishes and coatings. Glass panels are an important part of the construction and design of many types of buildings and structures, and they are used to provide natural light, insulation, and visibility. Glass panels are also used in a variety of other applications, such as mirrors, display cases, and other types of enclosures.",buc,235.43                                                                                                               		
Gnocchi,"Gnocchi are small, soft dumplings that are made from a variety of ingredients, including potatoes, flour, eggs, and other ingredients. They are a popular food in many parts of the world, and they are typically served as a side dish or a main course. Gnocchi are typically made by mixing the ingredients together to form a dough, which is then rolled into small balls or other shapes and cooked by boiling or baking. They are often served with a variety of sauces, such as tomato sauce, cream sauce, or pesto, and they can be garnished with a range of ingredients, such as cheese, herbs, or vegetables. Gnocchi are a versatile and flavorful food that can be prepared in a variety of ways, and they are a popular choice for many people. They are widely available in supermarkets and other food outlets, and they can also be made at home using a variety of recipes and techniques.",t,23.1                                                                                                               		
Goat Cheese,"Goat cheese is a type of cheese that is made from the milk of goats. It is a versatile and flavorful cheese that is widely used in many types of cuisine, and it is available in a range of styles and textures. Goat cheese is typically made by curdling goat's milk using a combination of rennet and bacteria, and it is then aged for a period of time to develop flavor and texture. It is available in a range of sizes, shapes, and styles, including soft, semi-soft, and hard varieties, and it can be flavored with a variety of ingredients, such as herbs, spices, and other seasonings. Goat cheese is a popular choice for many people due to its distinct flavor and texture, and it is widely available in supermarkets and other food outlets. It is an important part of many types of cuisine around the world, and it is often used as a topping for salads, pizzas, and other dishes, or as a spread for sandwiches and other foods.",t,13.39                                                                                                               		
Granite Cubes,"Granite cubes are small, square or rectangular blocks of granite that are used for a variety of purposes, including construction, landscaping, and decorative applications. Granite is a type of rock that is composed of a variety of minerals, including quartz, feldspar, and mica, and it is known for its strength, durability, and natural beauty. Granite cubes are typically made from granite that has been quarried and cut into blocks or slabs, and they are then cut into smaller pieces using specialized machinery. Granite cubes are available in a range of sizes, and they can be used for a variety of purposes, including construction, landscaping, and decorative applications. They are often used as paving stones, steps, and other types of surface materials, and they are also used for wall cladding, backsplashes, and other decorative applications. Granite cubes are a popular choice for many people due to their strength, durability, and natural beauty, and they are widely available in a range of colors and styles.",t,534.31                                                                                                               		
Grapes,"Grapes are small, round or oval-shaped fruit that are grown on vines in many parts of the world. They are a popular food and drink ingredient, and they are widely used to make a variety of products, including wine, juice, and raisins. Grapes are available in a range of colors, including green, red, purple, and black, and they are typically eaten fresh or used to make a variety of products. Grapes are a good source of nutrients, including vitamins, minerals, and antioxidants, and they are believed to have a number of health benefits, including the ability to improve heart health and reduce the risk of certain types of cancer. Grapes are widely available in supermarkets and other food outlets, and they can be eaten fresh or used to make a variety of products. They are an important part of many types of cuisine around the world, and they are enjoyed by people of all ages.",t,4.53                                                                                                               		
Graphite Grease,"Graphite grease is a type of lubricant that is made from a combination of graphite and a carrier oil. It is a highly effective lubricant that is used in a variety of applications, including automotive, industrial, and household settings. Graphite grease is known for its ability to lubricate and protect against wear and corrosion, and it is often used in high-temperature and high-pressure environments. It is available in a range of viscosities and formulations, and it can be applied using a variety of methods, including hand application, mechanical application, and automated systems. Graphite grease is an effective lubricant that is widely used in many types of applications, and it is an important part of the maintenance and upkeep of many types of equipment and machinery. It is available in a range of sizes and packaging options, and it is widely available in stores and online.",l,22.27                                                                                                               		
Grass Rolls,"Grass rolls are long, narrow rolls of grass that are used for a variety of purposes, including landscaping, erosion control, and decorative applications. Grass rolls are typically made by sowing grass seeds in a prepared soil bed, and then rolling the grass up into a long, narrow roll as it grows. The grass rolls are then cut to size and shipped to the customer, where they are typically unrolled and laid out on the ground to create a lawn or other type of grassy surface. Grass rolls are an effective and convenient way to create a lawn or other grassy surface, and they are widely used in residential, commercial, and industrial settings. They are available in a range of sizes and grass types, and they are an important part of the landscaping and erosion control industries.",buc,45.9                                                                                                               		
Gravel,"Gravel is a type of rock that is made up of small, loose stones and other materials. It is a common construction and landscaping material that is used for a variety of purposes, including driveways, paths, and other types of surfaces. Gravel is typically made from a variety of rock types, including limestone, granite, and other types of stone, and it is available in a range of sizes, colors, and textures. Gravel is typically used as a base material for construction and landscaping projects, and it is often used in conjunction with other materials, such as sand, concrete, or asphalt. It is an effective and cost-efficient material that is widely used in many parts of the world, and it is an important part of many types of construction and landscaping projects.",t,88.95                                                                                                               		
Guard Rails,"Guard rails are barriers that are used to protect people, vehicles, and other objects from hazards, such as falls, collisions, or other types of accidents. Guard rails are typically made from metal, wood, or other durable materials, and they are designed to withstand the impact of collisions or other types of force. They are used in a variety of settings, including roads, highways, bridges, buildings, and other types of structures, and they are an important part of many safety systems. Guard rails are available in a range of sizes, shapes, and styles, and they are designed to meet specific safety standards and requirements. They are an important part of many types of construction and transportation infrastructure, and they play a critical role in protecting people and property from harm.",buc,1997.24                                                                                                               		
Gummy Bears,"Gummy bears are small, fruit-flavored candies that are popular with people of all ages. They are soft and chewy and come in a variety of colors and flavors. Gummy bears are made from a mixture of sugar, corn syrup, gelatin, and flavorings, and are typically shaped like small bears. They are often sold in containers or bags and are often used as a snack or as a topping for desserts. Gummy bears have been around for decades and are enjoyed by people all over the world.",t,0.69                                                                                                               		
Harvesting Bins,"Harvesting bins are containers used to collect and transport crops or other materials during the harvesting process. They are typically large and sturdy, and are often made of plastic or metal. Harvesting bins are used in a variety of settings, including farms, gardens, orchards, and vineyards, to collect and transport crops such as fruits, vegetables, grains, and nuts. They are also used in other industries, such as forestry and logging, to collect and transport materials such as logs, bark, and sawdust. Harvesting bins are an important tool in the process of gathering and transporting crops and other materials, and are used to ensure that the harvested materials are handled and transported safely and efficiently.",buc,14.75                                                                                                               		
Haul Truck Chassis(CAT 785c),"The CAT 785c haul truck is a large, heavy-duty vehicle used in the mining and construction industries for the transportation of materials over long distances. It is equipped with a strong, durable chassis and a large capacity payload to handle a wide range of materials, including dirt, rocks, and ore. The CAT 785c haul truck has a powerful engine and a robust drivetrain, which allows it to navigate rough terrain and haul heavy loads. It is equipped with advanced safety features and is designed to be operator-friendly, with a comfortable cabin and intuitive controls. The CAT 785c haul truck is a reliable and efficient tool for transporting materials in challenging environments.",buc,24897.0                                                                                                               		
Heat Exchanger,"A heat exchanger is a device that is used to transfer heat from one medium to another. It consists of a series of tubes or channels through which two different fluids flow, with a barrier between them to prevent mixing. The heat exchanger is designed so that the two fluids do not come into direct contact, but the heat from one fluid is transferred through the barrier to the other fluid. This allows the heat exchanger to transfer heat from one fluid to the other without the two fluids mixing or reacting with each other. Heat exchangers are used in a wide range of applications, including HVAC systems, power plants, and industrial processes. They are an efficient way to transfer heat between fluids and are used to control temperature, transfer energy, and regulate heat in various systems.",buc,3124.0                                                                                                               		
Helicopter - 1808TX,"A helicopter is a type of aircraft that is lifted and propelled by rotors. It is able to hover in place, as well as fly forwards, backwards, and laterally. Helicopters are able to perform a variety of tasks, including transportation of people and goods, search and rescue missions, and military operations. They are also commonly used in the field of aviation for training pilots and in the film industry for aerial photography.",buc,45897.43                                                                                                               		
High Pressure Slide Valves,"High pressure slide valves are mechanical devices used to control the flow of fluids, gases, or other materials through a pipeline or system. They consist of a valve body with a sliding gate or plug that can be moved to open or close the flow of material through the valve. High pressure slide valves are designed to withstand high pressure and are typically used in applications where the pressure of the material being controlled is high, such as in oil and gas pipelines, power plants, and chemical processing plants. They are used to regulate flow, isolate sections of a system, or prevent backflow, and are an important component in many industrial and commercial systems.",buc,15007.23                                                                                                               		
High-Tech Device,"A high-tech device is a piece of equipment or technology that is advanced and sophisticated, often incorporating the latest developments in science and technology. High-tech devices are typically associated with cutting-edge technology and are often used in industries that require advanced equipment, such as the military, aerospace, telecommunications, and computer science. Examples of high-tech devices include computers, smartphones, drones, robots, and medical equipment. These devices are characterized by their advanced features, capabilities, and performance, and are often more expensive than more basic or traditional technologies. High-tech devices are constantly evolving as new technologies are developed, and are often at the forefront of technological progress and innovation.",buc,1500.97                                                                                                               		
High Voltage Cables,"High voltage cables are electrical cables that are used to transmit electricity at high voltages, typically above 1,000 volts. They are used in a wide range of applications, including power transmission and distribution, utility substations, and industrial environments. High voltage cables are designed to safely and efficiently conduct electricity over long distances and are typically made of copper or aluminum conductors, insulation materials, and a protective outer jacket. They are typically larger and more robust than lower voltage cables and are able to withstand the high electrical forces present at high voltages. High voltage cables are an important component in the transmission and distribution of electricity and play a critical role in ensuring the reliable flow of electricity to homes and businesses.",buc,195.88                                                                                                               		
Hot Chemicals,"Hot chemicals are substances that have been heated to a high temperature. The temperature of a chemical can affect its properties and behavior, and hot chemicals can be more reactive or dangerous than their cooler counterparts. Hot chemicals may be heated intentionally, as in the case of chemical reactions that generate heat, or they may be heated accidentally, as a result of exposure to high temperatures or fires. Handling hot chemicals requires caution and protective measures, as they can cause burns or other injuries if they come into contact with skin or other sensitive materials. It is important to follow proper safety procedures and use appropriate protective equipment when handling hot chemicals to minimize the risk of injury or accidents.",l,23.41                                                                                                               		
Heavy Metals,"Heavy metals are elements that have a high atomic weight and a density greater than 5 g/cm3. They are typically toxic and can have negative impacts on human health and the environment. Some examples of heavy metals include lead, mercury, arsenic, and cadmium. These metals can be found naturally in the environment, but they can also be released into the environment as a result of human activities such as mining, industrial processes, and the use of pesticides. Heavy metals can accumulate in the body and can have detrimental effects on the nervous system, the cardiovascular system, and other organs. They can also have negative impacts on ecosystems, as they can accumulate in the tissues of plants and animals and can persist in the environment for long periods of time. It is important to carefully manage and minimize exposure to heavy metals to protect human health and the environment.",t,195.44                                                                                                               		
Honey,"Honey is a sweet, amber-colored liquid produced by bees from the nectar of flowers. It is made up of a mixture of sugars, including fructose and glucose, and contains trace amounts of minerals, vitamins, and enzymes. Honey is known for its unique flavor and has been used for centuries as a sweetener and a natural remedy for a variety of ailments. It is produced by bees when they collect nectar from flowers and bring it back to the hive, where it is mixed with enzymes and stored in the cells of the hive. The bees then fan the nectar with their wings to evaporate some of the water and create the thick, sticky substance known as honey. Honey is a popular food and has many uses in cooking and baking, as well as in traditional medicine. It is also used in cosmetics and other products.",l,6.89                                                                                                               		
Hospital Waste,"Hospital waste refers to the waste generated by hospitals, clinics, and other healthcare facilities. It includes a wide range of materials, including medical supplies, equipment, and personal protective equipment (PPE), as well as biological waste such as used needles, bandages, and other contaminated materials. Hospital waste can pose a risk to public health and the environment if it is not properly managed and disposed of, as it may contain hazardous substances or pathogens that can cause illness or injury. Therefore, it is important that hospital waste is properly segregation, stored, and disposed of to minimize the risk of harm to people and the environment. There are specific regulations and guidelines in place to ensure that hospital waste is handled safely and responsibly, and healthcare facilities are responsible for following these guidelines to ensure that their waste is properly managed.",t,0.21                                                                                                               		
Huge Tyres(Michelin 59 80 R63),"The Michelin 59 80 R63 is a large tire used in heavy-duty applications such as mining, construction, and forestry. It is designed to handle the extreme conditions and heavy loads encountered in these industries and is characterized by its durability and strength. The 59 80 R63 is a radial tire, which means that it is constructed with layers of reinforced steel cords that run at a 90-degree angle to the centerline of the tire, providing additional strength and stability. It is also equipped with a deep tread pattern and robust sidewalls to enhance traction and protect against cuts and abrasions. The Michelin 59 80 R63 is a specialized tire that is used on heavy equipment such as haul trucks and bulldozers, and is known for its ability to withstand the demanding conditions of these applications.",buc,789.71                                                                                                               		
Hydrochloric Acid,"Hydrochloric acid is a strong, corrosive acid that is commonly used in a variety of industrial and laboratory applications. It is a clear, colorless liquid with a pungent, irritating smell, and is highly reactive with a variety of materials. Hydrochloric acid is produced by dissolving hydrogen chloride gas in water and is often used as a laboratory reagent and a chemical intermediate in the production of other chemicals. It is also used in a variety of industrial processes, including metal cleaning and pickling, oil well acidizing, and the production of pharmaceuticals and plastics. Hydrochloric acid is a highly corrosive substance and can cause serious burns or injuries if it comes into contact with skin or other tissues. It is important to handle hydrochloric acid with caution and to use appropriate protective equipment when working with it.",l,44.69                                                                                                               		
Hydrogen,"Hydrogen is a chemical element with the symbol H and atomic number 1. It is the lightest and most abundant element in the universe, making up about 75% of its elemental mass. Hydrogen is a colorless, odorless, and tasteless gas that is highly flammable and reactive. It is the simplest and smallest atom, consisting of only one proton and one electron. Hydrogen has a number of important uses and is an essential component of many industrial processes. It is used as a fuel, a chemical intermediate, and a refrigerant, and is also an important component of many organic compounds. Hydrogen is often produced through the steam reforming of natural gas, but it can also be produced from water through the process of electrolysis. It is an important energy source and is being explored as a potential alternative to fossil fuels.",l,48.86                                                                                                               		
IBC Containers,"IBC containers, also known as intermediate bulk containers, are large, sturdy containers used to store and transport liquids, powders, and other materials. They are typically rectangular in shape and have a capacity of around 1000 liters (220 gallons). IBC containers are made of a variety of materials, including plastic, steel, and fiberglass, and are designed to be durable and able to withstand the rigors of transportation. They are often used in industries such as chemical, pharmaceutical, food, and beverage, and are equipped with features such as valves, fittings, and seals to ensure the safe and efficient handling of the materials they contain. IBC containers are a convenient and efficient way to store and transport large quantities of materials and are an important tool in many industrial and commercial operations.",buc,572.31                                                                                                               		
Ice Cream,"Ice cream is a frozen dessert made from a mixture of cream, milk, sugar, and flavorings, such as fruit, chocolate, or nuts. It is typically made by churning the mixture in an ice cream machine until it becomes thick and creamy, and then freezing it until it is solid. Ice cream is enjoyed all over the world and is available in a wide variety of flavors and textures, from creamy and smooth to crunchy and frozen. It is typically served in a cone or a cup and can be topped with a variety of toppings such as chocolate chips, sprinkles, and fruit. Ice cream is a popular treat that is enjoyed by people of all ages, and is often associated with summertime and outdoor activities.",t,4.98                                                                                                               		
Industrial Cable Reel,"An industrial cable reel is a device used to store and transport electrical cables in a safe and organized manner. It consists of a spindle or hub mounted on a frame, with a cable wound around the spindle in a spiral pattern. Industrial cable reels are used in a variety of settings, including factories, warehouses, construction sites, and other industrial environments. They are designed to be durable and able to withstand the rigors of industrial use, and are often made of sturdy materials such as metal or plastic. Industrial cable reels are used to store and transport electrical cables of various sizes and types, and are equipped with features such as handles, brakes, and locking mechanisms to ensure that the cable is securely and safely stored and transported. They are an important tool in many industrial settings, where they are used to ensure that electrical cables are organized, protected, and easily accessible.",buc,123.59                                                                                                               		
Industrial Condensator,"An industrial condensator is a device used to remove moisture or other impurities from a gas or vapor. It is a type of heat exchanger that uses the process of condensation to separate the vapor from the gas. Industrial condensators are used in a variety of industrial applications, including chemical processing, oil and gas production, and power generation. They are designed to be durable and able to withstand the high temperatures and pressures encountered in these environments. Industrial condensators can be made of a variety of materials, including stainless steel, aluminum, and copper, and are equipped with features such as fins, tubes, and piping to facilitate the heat transfer and condensation process. Industrial condensators are an important tool in many industrial processes and are used to improve the efficiency and effectiveness of these processes.",buc,523.12                                                                                                               		
